,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
79,40.18897684210526,15.759364210526316,30.731873684210527,23.642757894736842,40.97583157894737,12.186926315789474,44.89888421052632,37.034134736842105,26.790176842105264,11.030812631578948,70.92085052631579,19.70106105263158,7.057178947368421,38.482168421052634,35.460425263157894,14.185654736842105,11.030812631578948,7.883393684210527,5.515406315789474,39.76913684210526,10.906,18.914206315789475,33.88671578947368,46.49123789473685,18.12735157894737,46.49123789473685,21.165494736842106,19.88456842105263,20.042526315789473,14.846315789473683,27.465684210526316,27.465684210526316,13.361684210526317,9.66736842105263,32.02315789473684,20.784842105263156,25.23873684210526,14.846315789473683,64.58147368421052,12.61936842105263,10.271578947368422,10.875789473684211,17.07326315789474,83.88168421052633,46.76589473684211,62.35452631578947,8.907789473684211,7.250526315789474,167.3663157894737,57.90063157894737,57.15831578947368,28.950315789473684,20.784842105263156,48.99284210526316,41.08631578947369,28.397894736842105,49.89052631578947,44.75473684210527,52.091578947368426,28.613684210526316,95.37894736842105,34.491789473684214,12.774736842105265,8.070526315789474,17.608421052631577,15.407368421052633,35.216842105263154,57.22736842105263,41.51789473684211,7.664842105263158,22.010526315789473,30.814736842105265,27.88,11.005263157894737,24.945263157894736,23.633263157894735,14.052210526315791,3.668421052631579,16.874736842105264,27.88,22.74421052631579,31.54842105263158,17.884631578947367,1.2774736842105263,5.869473684210527,28.613684210526316,18.342105263157894,6.228978947368421,17.131526315789475,13.560383157894737,21.078315789473685
80,44.394800000000004,17.408600000000003,33.948,26.117,45.263999999999996,13.927915789473683,51.31301052631579,40.9098,29.593799999999998,12.185200000000002,78.34280000000001,21.762800000000002,8.065347368421053,43.97962105263158,39.171400000000006,15.6702,12.185200000000002,8.708400000000001,6.092600000000001,45.45044210526316,12.464,20.8936,37.433,51.3566,20.024400000000004,51.3566,24.189136842105263,22.72522105263158,22.14,16.4,30.34,30.34,14.760000000000002,11.04842105263158,36.59789473684211,22.96,27.88,16.4,71.34,13.94,11.738947368421053,12.429473684210526,18.860000000000003,92.66,51.660000000000004,68.88,9.84,8.286315789473685,191.2757894736842,63.959999999999994,63.14000000000001,31.979999999999997,22.96,54.120000000000005,46.95578947368421,32.45473684210526,55.76,50.02,58.220000000000006,31.979999999999997,106.60000000000001,38.68673684210526,14.32842105263158,9.02,19.68,17.22,39.36,63.959999999999994,46.567368421052635,8.597052631578949,24.6,34.44,31.16,12.3,27.88,26.507578947368422,15.761263157894739,4.1,18.860000000000003,31.16,25.42,35.260000000000005,20.05978947368421,1.432842105263158,6.56,31.979999999999997,20.5,6.9618,19.147000000000002,15.209618947368421,23.641894736842108
81,44.86211368421053,17.59184842105263,34.30534736842105,26.391915789473686,45.74046315789474,15.320707368421054,56.444311578947364,41.34042947368421,29.905313684210526,12.313465263157894,79.16746105263158,21.99188210526316,8.871882105263158,48.37758315789473,39.58373052631579,15.835149473684211,12.313465263157894,8.800067368421052,6.156732631578947,49.99548631578947,13.7104,21.11353263157895,37.82703157894737,51.897195789473685,20.23518315789474,51.897195789473685,26.60805052631579,24.997743157894735,22.37305263157895,16.57263157894737,30.659368421052633,30.659368421052633,14.915368421052634,12.153263157894736,40.257684210526314,23.201684210526317,28.173473684210528,16.57263157894737,72.09094736842106,14.086736842105264,12.91284210526316,13.672421052631579,19.05852631578947,93.63536842105263,52.20378947368421,69.60505263157894,9.94357894736842,9.114947368421053,210.40336842105262,64.63326315789473,63.80463157894737,32.316631578947366,23.201684210526317,54.689684210526316,51.65136842105264,35.70021052631579,58.10778947368421,52.126105263157896,60.67136842105264,33.32652631578947,111.08842105263157,41.48336842105263,15.36421052631579,9.399789473684212,20.50863157894737,17.945052631578946,41.01726315789474,66.65305263157894,49.933684210526316,9.218526315789473,25.63578947368421,35.89010526315789,32.472,12.817894736842105,29.053894736842103,28.42378947368421,16.90063157894737,4.272631578947369,19.654105263157895,32.472,26.490315789473687,36.74463157894737,21.509894736842107,1.536421052631579,6.8362105263157895,33.32652631578947,21.363157894736844,7.254928421052631,19.95318947368421,16.30910947368421,25.350947368421053
82,44.86211368421053,17.59184842105263,34.30534736842105,26.391915789473686,45.74046315789474,15.668905263157894,57.72713684210527,41.34042947368421,29.905313684210526,12.313465263157894,79.16746105263158,21.99188210526316,9.073515789473685,49.477073684210524,39.58373052631579,15.835149473684211,12.313465263157894,8.800067368421052,6.156732631578947,51.13174736842105,14.022000000000002,21.11353263157895,37.82703157894737,51.897195789473685,20.23518315789474,51.897195789473685,27.212778947368424,25.565873684210526,22.37305263157895,16.57263157894737,30.659368421052633,30.659368421052633,14.915368421052634,12.429473684210526,41.172631578947374,23.201684210526317,28.173473684210528,16.57263157894737,72.09094736842106,14.086736842105264,13.206315789473685,13.983157894736841,19.05852631578947,93.63536842105263,52.20378947368421,69.60505263157894,9.94357894736842,9.322105263157896,215.18526315789475,64.63326315789473,63.80463157894737,32.316631578947366,23.201684210526317,54.689684210526316,52.82526315789474,36.51157894736842,58.694736842105264,52.65263157894737,61.28421052631579,33.66315789473684,112.21052631578948,42.881684210526316,15.882105263157895,9.494736842105263,20.71578947368421,18.126315789473686,41.43157894736842,67.32631578947368,51.61684210526316,9.529263157894736,25.894736842105264,36.25263157894737,32.8,12.947368421052632,29.347368421052632,29.381894736842106,17.470315789473684,4.315789473684211,19.852631578947367,32.8,26.757894736842104,37.11578947368421,22.234947368421054,1.5882105263157895,6.905263157894737,33.66315789473684,21.578947368421055,7.3282105263157895,20.154736842105265,16.85885473684211,26.205473684210528
83,44.394800000000004,17.408600000000003,33.948,26.117,45.263999999999996,15.843004210526317,58.36854947368421,40.9098,29.593799999999998,12.185200000000002,78.34280000000001,21.762800000000002,9.174332631578947,50.026818947368426,39.171400000000006,15.6702,12.185200000000002,8.708400000000001,6.092600000000001,51.699877894736844,14.1778,20.8936,37.433,51.3566,20.024400000000004,51.3566,27.515143157894737,25.849938947368422,22.14,16.4,30.34,30.34,14.760000000000002,12.567578947368421,41.630105263157894,22.96,27.88,16.4,71.34,13.94,13.353052631578949,14.138526315789473,18.860000000000003,92.66,51.660000000000004,68.88,9.84,9.425684210526317,217.57621052631578,63.959999999999994,63.14000000000001,31.979999999999997,22.96,54.120000000000005,53.412210526315796,36.91726315789474,58.10778947368421,52.126105263157896,60.67136842105264,33.32652631578947,111.08842105263157,43.8138947368421,16.22736842105263,9.399789473684212,20.50863157894737,17.945052631578946,41.01726315789474,66.65305263157894,52.73894736842105,9.736421052631579,25.63578947368421,35.89010526315789,32.472,12.817894736842105,29.053894736842103,30.02063157894737,17.850105263157896,4.272631578947369,19.654105263157895,32.472,26.490315789473687,36.74463157894737,22.718315789473685,1.622736842105263,6.8362105263157895,33.32652631578947,21.363157894736844,7.254928421052631,19.95318947368421,17.225351578947368,26.775157894736843
84,44.394800000000004,17.408600000000003,33.948,26.117,45.263999999999996,15.668905263157894,57.72713684210527,40.9098,29.593799999999998,12.185200000000002,78.34280000000001,21.762800000000002,9.073515789473685,49.477073684210524,39.171400000000006,15.6702,12.185200000000002,8.708400000000001,6.092600000000001,51.13174736842105,14.022000000000002,20.8936,37.433,51.3566,20.024400000000004,51.3566,27.212778947368424,25.565873684210526,22.14,16.4,30.34,30.34,14.760000000000002,12.429473684210526,41.172631578947374,22.96,27.88,16.4,71.34,13.94,13.206315789473685,13.983157894736841,18.860000000000003,92.66,51.660000000000004,68.88,9.84,9.322105263157896,215.18526315789475,63.959999999999994,63.14000000000001,31.979999999999997,22.96,54.120000000000005,52.82526315789474,36.51157894736842,54.5861052631579,48.96694736842105,56.99431578947369,31.306736842105266,104.35578947368421,42.415578947368424,15.709473684210526,8.830105263157895,19.265684210526317,16.85747368421053,38.53136842105263,62.61347368421053,51.05578947368421,9.425684210526317,24.082105263157896,33.71494736842106,30.504000000000005,12.041052631578948,27.29305263157895,29.062526315789476,17.280421052631578,4.013684210526316,18.462947368421055,30.504000000000005,24.884842105263157,34.51768421052632,21.993263157894738,1.5709473684210526,6.4218947368421055,31.306736842105266,20.068421052631578,6.815235789473684,18.743905263157895,16.675606315789473,25.92063157894737
85,44.394800000000004,17.408600000000003,33.948,26.117,45.263999999999996,15.320707368421054,56.444311578947364,40.9098,29.593799999999998,12.185200000000002,78.34280000000001,21.762800000000002,8.871882105263158,48.37758315789473,39.171400000000006,15.6702,12.185200000000002,8.708400000000001,6.092600000000001,49.99548631578947,13.7104,20.8936,37.433,51.3566,20.024400000000004,51.3566,26.60805052631579,24.997743157894735,22.14,16.4,30.34,30.34,14.760000000000002,12.153263157894736,40.257684210526314,22.96,27.88,16.4,71.34,13.94,12.91284210526316,13.672421052631579,18.860000000000003,92.66,51.660000000000004,68.88,9.84,9.114947368421053,210.40336842105262,63.959999999999994,63.14000000000001,31.979999999999997,22.96,54.120000000000005,51.65136842105264,35.70021052631579,53.99915789473685,48.44042105263158,56.38147368421052,30.970105263157897,103.23368421052632,41.94947368421053,15.536842105263158,8.735157894736842,19.05852631578947,16.67621052631579,38.11705263157894,61.940210526315795,50.49473684210526,9.322105263157896,23.823157894736845,33.35242105263158,30.176000000000002,11.911578947368422,26.999578947368423,28.74315789473684,17.090526315789475,3.9705263157894737,18.26442105263158,30.176000000000002,24.617263157894737,34.14652631578948,21.751578947368422,1.5536842105263158,6.352842105263158,30.970105263157897,19.852631578947367,6.741953684210527,18.542357894736842,16.49235789473684,25.63578947368421
86,43.46017263157895,17.042103157894736,33.233305263157895,25.56716842105263,44.31107368421053,15.146608421052631,55.80289894736842,40.04854105263158,28.970772631578946,11.928669473684211,76.69347789473684,21.304635789473686,8.771065263157896,47.827837894736845,38.34673894736842,15.340301052631581,11.928669473684211,8.525065263157895,5.964334736842106,49.42735578947368,13.5546,20.453734736842105,36.64493684210527,50.27540842105263,19.602833684210527,50.27540842105263,26.305686315789472,24.71367789473684,21.673894736842104,16.054736842105264,29.701263157894733,29.701263157894733,14.449263157894736,12.015157894736843,39.80021052631579,22.47663157894737,27.29305263157895,16.054736842105264,69.8381052631579,13.646526315789474,12.766105263157895,13.517052631578947,18.462947368421055,90.70926315789474,50.57242105263158,67.42989473684212,9.632842105263158,9.011368421052632,208.0124210526316,62.61347368421053,61.810736842105264,31.306736842105266,22.47663157894737,52.980631578947374,51.06442105263158,35.294526315789476,52.82526315789474,47.387368421052635,55.15578947368421,30.29684210526316,100.98947368421052,41.94947368421053,15.536842105263158,8.545263157894738,18.644210526315792,16.313684210526315,37.288421052631584,60.59368421052632,50.49473684210526,9.322105263157896,23.305263157894736,32.62736842105263,29.520000000000003,11.652631578947368,26.41263157894737,28.74315789473684,17.090526315789475,3.8842105263157896,17.867368421052632,29.520000000000003,24.082105263157896,33.404210526315794,21.751578947368422,1.5536842105263158,6.214736842105263,30.29684210526316,19.42105263157895,6.595389473684211,18.13926315789474,16.49235789473684,25.63578947368421
87,43.92748631578947,17.225351578947368,33.59065263157895,25.842084210526316,44.78753684210526,15.146608421052631,55.80289894736842,40.47917052631579,29.282286315789474,12.056934736842106,77.51813894736841,21.533717894736842,8.771065263157896,47.827837894736845,38.75906947368421,15.50525052631579,12.056934736842106,8.616732631578946,6.028467368421053,49.42735578947368,13.5546,20.673667368421054,37.03896842105264,50.816004210526316,19.81361684210526,50.816004210526316,26.305686315789472,24.71367789473684,21.90694736842105,16.22736842105263,30.02063157894737,30.02063157894737,14.60463157894737,12.015157894736843,39.80021052631579,22.718315789473685,27.586526315789474,16.22736842105263,70.58905263157895,13.793263157894737,12.766105263157895,13.517052631578947,18.661473684210527,91.68463157894737,51.11621052631579,68.15494736842105,9.736421052631579,9.011368421052632,208.0124210526316,63.286736842105256,62.47536842105263,31.643368421052628,22.718315789473685,53.550315789473686,51.06442105263158,35.294526315789476,51.65136842105264,46.334315789473685,53.93010526315789,29.623578947368422,98.74526315789474,40.08505263157895,14.846315789473683,8.355368421052631,18.229894736842105,15.951157894736843,36.45978947368421,59.247157894736844,48.25052631578947,8.907789473684211,22.78736842105263,31.902315789473686,28.863999999999997,11.393684210526315,25.82568421052632,27.465684210526316,16.330947368421054,3.7978947368421054,17.470315789473684,28.863999999999997,23.546947368421055,32.66189473684211,20.784842105263156,1.4846315789473685,6.076631578947368,29.623578947368422,18.989473684210527,6.448825263157895,17.736168421052632,15.759364210526316,24.49642105263158
88,46.264054736842105,18.141593684210527,35.37738947368421,27.21666315789474,47.16985263157895,15.843004210526317,58.36854947368421,42.63231789473684,30.83985473684211,12.69826105263158,81.64144421052632,22.67912842105263,9.174332631578947,50.026818947368426,40.82072210526316,16.32999789473684,12.69826105263158,9.075069473684211,6.34913052631579,51.699877894736844,14.1778,21.773330526315792,39.00912631578947,53.51898315789474,20.867532631578946,53.51898315789474,27.515143157894737,25.849938947368422,23.07221052631579,17.090526315789475,31.61747368421053,31.61747368421053,15.381473684210526,12.567578947368421,41.630105263157894,23.926736842105264,29.053894736842103,17.090526315789475,74.34378947368421,14.526947368421052,13.353052631578949,14.138526315789473,19.654105263157895,96.56147368421053,53.83515789473684,71.78021052631578,10.254315789473685,9.425684210526317,217.57621052631578,66.65305263157894,65.79852631578947,33.32652631578947,23.926736842105264,56.398736842105265,53.412210526315796,36.91726315789474,52.82526315789474,47.387368421052635,55.15578947368421,30.29684210526316,100.98947368421052,39.618947368421054,14.673684210526316,8.545263157894738,18.644210526315792,16.313684210526315,37.288421052631584,60.59368421052632,47.689473684210526,8.804210526315789,23.305263157894736,32.62736842105263,29.520000000000003,11.652631578947368,26.41263157894737,27.146315789473686,16.141052631578948,3.8842105263157896,17.867368421052632,29.520000000000003,24.082105263157896,33.404210526315794,20.543157894736844,1.4673684210526317,6.214736842105263,30.29684210526316,19.42105263157895,6.595389473684211,18.13926315789474,15.576115789473684,24.211578947368423
89,46.731368421052636,18.32484210526316,35.734736842105264,27.491578947368424,47.64631578947369,17.40989473684211,64.14126315789474,43.06294736842106,31.151368421052634,12.826526315789474,82.4661052631579,22.908210526315788,10.081684210526316,54.974526315789475,41.23305263157895,16.49494736842105,12.826526315789474,9.166736842105262,6.413263157894737,56.81305263157894,15.58,21.993263157894738,39.40315789473684,54.05957894736842,21.078315789473685,54.05957894736842,30.23642105263158,28.40652631578947,23.305263157894736,17.263157894736842,31.93684210526316,31.93684210526316,15.536842105263158,13.810526315789474,45.747368421052634,24.16842105263158,29.347368421052632,17.263157894736842,75.09473684210526,14.673684210526316,14.673684210526316,15.536842105263158,19.852631578947367,97.53684210526316,54.37894736842105,72.50526315789475,10.357894736842105,10.357894736842105,239.09473684210528,67.32631578947368,66.46315789473684,33.66315789473684,24.16842105263158,56.968421052631584,58.694736842105264,40.56842105263158,53.99915789473685,48.44042105263158,56.38147368421052,30.970105263157897,103.23368421052632,41.01726315789474,15.191578947368422,8.735157894736842,19.05852631578947,16.67621052631579,38.11705263157894,61.940210526315795,49.37263157894737,9.114947368421053,23.823157894736845,33.35242105263158,30.176000000000002,11.911578947368422,26.999578947368423,28.104421052631583,16.710736842105263,3.9705263157894737,18.26442105263158,30.176000000000002,24.617263157894737,34.14652631578948,21.26821052631579,1.519157894736842,6.352842105263158,30.970105263157897,19.852631578947367,6.741953684210527,18.542357894736842,16.12586105263158,25.066105263157894
90,46.731368421052636,18.32484210526316,35.734736842105264,27.491578947368424,47.64631578947369,17.235795789473684,63.4998505263158,43.06294736842106,31.151368421052634,12.826526315789474,82.4661052631579,22.908210526315788,9.980867368421054,54.42478105263158,41.23305263157895,16.49494736842105,12.826526315789474,9.166736842105262,6.413263157894737,56.24492210526316,15.424199999999999,21.993263157894738,39.40315789473684,54.05957894736842,21.078315789473685,54.05957894736842,29.93405684210526,28.12246105263158,23.305263157894736,17.263157894736842,31.93684210526316,31.93684210526316,15.536842105263158,13.672421052631579,45.28989473684211,24.16842105263158,29.347368421052632,17.263157894736842,75.09473684210526,14.673684210526316,14.526947368421052,15.381473684210526,19.852631578947367,97.53684210526316,54.37894736842105,72.50526315789475,10.357894736842105,10.254315789473685,236.70378947368422,67.32631578947368,66.46315789473684,33.66315789473684,24.16842105263158,56.968421052631584,58.10778947368421,40.16273684210527,56.346947368421056,50.54652631578948,58.832842105263154,32.316631578947366,107.7221052631579,42.881684210526316,15.882105263157895,9.114947368421053,19.88715789473684,17.401263157894736,39.77431578947368,64.63326315789473,51.61684210526316,9.529263157894736,24.858947368421052,34.80252631578947,31.488,12.429473684210526,28.173473684210528,29.381894736842106,17.470315789473684,4.143157894736842,19.05852631578947,31.488,25.687578947368422,35.631157894736845,22.234947368421054,1.5882105263157895,6.629052631578947,32.316631578947366,20.71578947368421,7.035082105263157,19.348547368421052,16.85885473684211,26.205473684210528
91,44.86211368421053,17.59184842105263,34.30534736842105,26.391915789473686,45.74046315789474,16.887597894736842,62.21702526315789,41.34042947368421,29.905313684210526,12.313465263157894,79.16746105263158,21.99188210526316,9.779233684210526,53.32529052631579,39.58373052631579,15.835149473684211,12.313465263157894,8.800067368421052,6.156732631578947,55.108661052631575,15.112600000000002,21.11353263157895,37.82703157894737,51.897195789473685,20.23518315789474,51.897195789473685,29.329328421052633,27.554330526315788,22.37305263157895,16.57263157894737,30.659368421052633,30.659368421052633,14.915368421052634,13.39621052631579,44.37494736842105,23.201684210526317,28.173473684210528,16.57263157894737,72.09094736842106,14.086736842105264,14.233473684210525,15.070736842105264,19.05852631578947,93.63536842105263,52.20378947368421,69.60505263157894,9.94357894736842,10.047157894736843,231.92189473684212,64.63326315789473,63.80463157894737,32.316631578947366,23.201684210526317,54.689684210526316,56.9338947368421,39.35136842105263,57.520842105263156,51.59957894736842,60.05852631578947,32.9898947368421,109.9663157894737,46.61052631578947,17.263157894736842,9.304842105263157,20.301473684210528,17.76378947368421,40.602947368421056,65.9797894736842,56.10526315789474,10.357894736842105,25.376842105263158,35.52757894736842,32.144000000000005,12.688421052631579,28.760421052631578,31.93684210526316,18.989473684210527,4.229473684210527,19.45557894736842,32.144000000000005,26.222736842105263,36.37347368421053,24.16842105263158,1.7263157894736842,6.767157894736842,32.9898947368421,21.147368421052633,7.181646315789473,19.75164210526316,18.32484210526316,28.484210526315792
92,42.525545263157895,16.675606315789473,32.51861052631579,25.017336842105262,43.35814736842105,16.36530105263158,60.29278736842105,39.18728210526316,28.347745263157897,11.672138947368422,75.04415578947369,20.84647157894737,9.476783157894738,51.676054736842104,37.522077894736846,15.010402105263159,11.672138947368422,8.34173052631579,5.836069473684211,53.40426947368422,14.645199999999999,20.013869473684213,35.85687368421053,49.19421684210526,19.181267368421054,49.19421684210526,28.42223578947368,26.70213473684211,21.207789473684212,15.709473684210526,29.062526315789476,29.062526315789476,14.138526315789473,12.981894736842104,43.002526315789474,21.993263157894738,26.706105263157898,15.709473684210526,68.3362105263158,13.353052631578949,13.793263157894737,14.60463157894737,18.065894736842104,88.75852631578947,49.484842105263155,65.9797894736842,9.425684210526317,9.736421052631579,224.74905263157896,61.26694736842106,60.48147368421052,30.63347368421053,21.993263157894738,51.84126315789474,55.17305263157895,38.13431578947368,56.346947368421056,50.54652631578948,58.832842105263154,32.316631578947366,107.7221052631579,45.21221052631579,16.745263157894737,9.114947368421053,19.88715789473684,17.401263157894736,39.77431578947368,64.63326315789473,54.422105263157896,10.047157894736843,24.858947368421052,34.80252631578947,31.488,12.429473684210526,28.173473684210528,30.978736842105263,18.41978947368421,4.143157894736842,19.05852631578947,31.488,25.687578947368422,35.631157894736845,23.443368421052632,1.6745263157894736,6.629052631578947,32.316631578947366,20.71578947368421,7.035082105263157,19.348547368421052,17.775096842105263,27.629684210526314
93,38.787035789473684,15.209618947368421,29.659831578947372,22.818010526315792,39.54644210526316,16.017103157894738,59.00996210526316,35.74224631578948,25.855635789473684,10.646016842105263,68.44686736842105,19.013814736842104,9.27514947368421,50.576564210526314,34.22343368421053,13.690806315789475,10.646016842105263,7.608391578947369,5.323008421052632,52.268008421052635,14.333600000000002,18.25440842105263,32.70462105263158,44.86945052631579,17.495002105263158,44.86945052631579,27.817507368421055,26.134004210526317,19.34336842105263,14.32842105263158,26.507578947368422,26.507578947368422,12.89557894736842,12.705684210526316,42.08757894736842,20.05978947368421,24.358315789473682,14.32842105263158,62.328631578947366,12.179157894736841,13.499789473684212,14.293894736842104,16.477684210526316,80.95557894736842,45.13452631578947,60.17936842105263,8.597052631578949,9.529263157894736,219.96715789473686,55.880842105263156,55.164421052631575,27.940421052631578,20.05978947368421,47.283789473684216,53.99915789473685,37.322947368421055,52.82526315789474,47.387368421052635,55.15578947368421,30.29684210526316,100.98947368421052,44.28,16.4,8.545263157894738,18.644210526315792,16.313684210526315,37.288421052631584,60.59368421052632,53.300000000000004,9.84,23.305263157894736,32.62736842105263,29.520000000000003,11.652631578947368,26.41263157894737,30.34,18.04,3.8842105263157896,17.867368421052632,29.520000000000003,24.082105263157896,33.404210526315794,22.96,1.64,6.214736842105263,30.29684210526316,19.42105263157895,6.595389473684211,18.13926315789474,17.408600000000003,27.060000000000002
94,34.11389894736842,13.377134736842105,26.086357894736842,20.068852631578945,34.78181052631579,15.146608421052631,55.80289894736842,31.435951578947368,22.740498947368422,9.363364210526315,60.20025684210527,16.722993684210525,8.771065263157896,47.827837894736845,30.100128421052634,12.041311578947369,9.363364210526315,6.6917178947368425,4.681682105263158,49.42735578947368,13.5546,16.055082105263157,28.764305263157897,39.46349263157895,15.387170526315789,39.46349263157895,26.305686315789472,24.71367789473684,17.012842105263157,12.602105263157895,23.31389473684211,23.31389473684211,11.341894736842105,12.015157894736843,39.80021052631579,17.642947368421055,21.423578947368423,12.602105263157895,54.81915789473684,10.711789473684211,12.766105263157895,13.517052631578947,14.49242105263158,71.2018947368421,39.69663157894737,52.92884210526316,7.561263157894737,9.011368421052632,208.0124210526316,49.148210526315786,48.5181052631579,24.574105263157893,17.642947368421055,41.58694736842105,51.06442105263158,35.294526315789476,46.95578947368421,42.12210526315789,49.02736842105263,26.930526315789475,89.76842105263158,41.94947368421053,15.536842105263158,7.595789473684211,16.57263157894737,14.501052631578949,33.14526315789474,53.86105263157895,50.49473684210526,9.322105263157896,20.71578947368421,29.002105263157897,26.24,10.357894736842105,23.477894736842106,28.74315789473684,17.090526315789475,3.4526315789473685,15.882105263157895,26.24,21.406315789473684,29.692631578947367,21.751578947368422,1.5536842105263158,5.52421052631579,26.930526315789475,17.263157894736842,5.862568421052631,16.123789473684212,16.49235789473684,25.63578947368421
95,29.440762105263154,11.54465052631579,22.512884210526316,17.319694736842106,30.017178947368425,14.102014736842108,51.95442315789474,27.129656842105266,19.625362105263157,8.08071157894737,51.95364631578947,14.432172631578947,8.166164210526317,44.529366315789474,25.976823157894735,10.391816842105264,8.08071157894737,5.775044210526316,4.040355789473685,46.01857263157895,12.6198,13.855755789473683,24.82398947368421,34.0575347368421,13.279338947368421,34.0575347368421,24.49150105263158,23.009286315789474,14.682315789473686,10.875789473684211,20.120210526315788,20.120210526315788,9.78821052631579,11.186526315789475,37.055368421052634,15.226105263157896,18.48884210526316,10.875789473684211,47.30968421052632,9.24442105263158,11.885684210526316,12.584842105263158,12.507157894736842,61.44821052631579,34.258736842105264,45.678315789473686,6.525473684210526,8.389894736842106,193.66673684210528,42.415578947368424,41.87178947368421,21.207789473684212,15.226105263157896,35.89010526315789,47.54273684210526,32.86042105263158,41.08631578947369,36.85684210526316,42.898947368421055,23.56421052631579,78.54736842105264,39.618947368421054,14.673684210526316,6.646315789473684,14.501052631578949,12.688421052631579,29.002105263157897,47.12842105263158,47.689473684210526,8.804210526315789,18.126315789473686,25.376842105263158,22.96,9.063157894736843,20.543157894736844,27.146315789473686,16.141052631578948,3.0210526315789474,13.89684210526316,22.96,18.730526315789472,25.981052631578947,20.543157894736844,1.4673684210526317,4.833684210526315,23.56421052631579,15.105263157894736,5.129747368421053,14.108315789473684,15.576115789473684,24.211578947368423
96,32.07367578947369,12.577098947368421,24.52623157894737,18.86861052631579,32.70164210526316,13.910930526315791,51.25043368421053,29.555886315789476,21.380475789473685,8.803376842105266,56.59990736842105,15.722854736842107,8.05551157894737,43.925987368421055,28.299953684210525,11.321166315789474,8.803376842105266,6.291511578947369,4.401688421052633,45.39501473684211,12.448800000000002,15.094888421052634,27.04402105263158,37.103330526315794,14.466922105263158,37.103330526315794,24.159637894736843,22.697507368421054,15.995368421052634,11.848421052631581,21.91957894736842,21.91957894736842,10.663578947368423,11.034947368421054,36.55326315789474,16.587789473684214,20.142315789473688,11.848421052631581,51.54063157894737,10.071157894736844,11.724631578947369,12.414315789473685,13.625684210526318,66.94357894736842,37.322526315789474,49.76336842105264,7.1090526315789475,8.27621052631579,191.0425263157895,46.20884210526316,45.61642105263159,23.10442105263158,16.587789473684214,39.09978947368421,46.898526315789475,32.41515789473684,37.87957894736843,33.980210526315794,39.550736842105266,21.72505263157895,72.41684210526317,35.810526315789474,13.263157894736842,6.127578947368422,13.369263157894737,11.698105263157895,26.738526315789475,43.4501052631579,43.10526315789474,7.957894736842106,16.711578947368423,23.39621052631579,21.168000000000003,8.355789473684212,18.939789473684215,24.536842105263162,14.589473684210528,2.785263157894737,12.812210526315791,21.168000000000003,17.26863157894737,23.95326315789474,18.56842105263158,1.3263157894736843,4.45642105263158,21.72505263157895,13.926315789473685,4.729376842105264,13.007178947368422,14.078842105263158,21.88421052631579
97,30.15882947368421,11.826227368421055,23.061978947368424,17.742126315789477,30.7493052631579,12.840858947368421,47.30809263157895,27.791355789473688,20.10402947368421,8.27780210526316,53.22080842105263,14.784176842105262,7.435856842105263,40.5470652631579,26.610404210526315,10.645275789473686,8.27780210526316,5.915898947368421,4.13890105263158,41.90309052631579,11.491200000000001,14.19370105263158,25.42945263157895,34.888206315789475,13.603225263157897,34.888206315789475,22.30120421052632,20.951545263157897,15.040421052631581,11.141052631578948,20.610947368421055,20.610947368421055,10.026947368421053,10.186105263157895,33.741473684210526,15.597473684210529,18.939789473684215,11.141052631578948,48.463578947368426,9.469894736842107,10.822736842105265,11.459368421052634,12.812210526315791,62.94694736842106,35.09431578947368,46.79242105263158,6.684631578947369,7.639578947368422,176.34694736842107,43.4501052631579,42.893052631578946,21.72505263157895,15.597473684210529,36.76547368421053,43.29094736842106,29.921684210526323,37.27831578947369,33.44084210526316,38.922947368421056,21.380210526315793,71.26736842105264,34.85557894736843,12.909473684210527,6.030315789473685,13.15705263157895,11.512421052631579,26.3141052631579,42.760421052631585,41.95578947368422,7.745684210526316,16.446315789473687,23.024842105263158,20.832,8.223157894736843,18.639157894736844,23.882526315789477,14.20042105263158,2.7410526315789476,12.60884210526316,20.832,16.994526315789475,23.57305263157895,18.07326315789474,1.2909473684210526,4.385684210526316,21.380210526315793,13.705263157894738,4.654307368421053,12.800715789473685,13.703406315789474,21.30063157894737
